gene_id	gene_name	biotype	lncrna_class	tsne_f1	tsne_f2	screen_hit	assigned_cluster
ENSG00000279093.1_1	RP11-856B14.10	lncRNA	intergenic	-65.42486	-10.421422	no hit	2
ENSG00000260233.3_1	SSSCA1-AS1	lncRNA	promoter_overlap	-9.689302	1.2323229	no hit	2
ENSG00000255557.1_1	RP11-770G2.2	lncRNA	intergenic	-29.922255	-33.373928	no hit	2
ENSG00000255120.5_1	OVOL1-AS1	lncRNA	transcript_overlap	-51.30359	-28.684383	no hit	2
ENSG00000255404.1_1	RP11-770G2.5	lncRNA	transcript_overlap	-55.68911	-27.57577	no hit	2
ENSG00000255038.1_1	RP11-1167A19.2	lncRNA	promoter_overlap	-56.525524	-22.727839	no hit	2
ENSG00000254461.1_1	RP11-755F10.3	lncRNA	transcript_overlap	-24.323248	-31.792946	no hit	2
ENSG00000254855.1_1	RP11-867G23.1	lncRNA	transcript_overlap	-24.553207	-33.900837	no hit	2
ENSG00000254762.1_1	RP11-867G23.2	lncRNA	promoter_overlap	-28.351921	-37.638893	no hit	2
ENSG00000254452.1_2	RP11-867G23.4	lncRNA	promoter_overlap	-18.404715	-33.473133	no hit	2
ENSG00000254458.1_1	RP11-867G23.13	lncRNA	transcript_overlap	-38.253212	-33.95785	no hit	2
ENSG00000255468.6_1	RP11-867G23.8	lncRNA	promoter_overlap	-27.777765	-35.236546	lenient	2
ENSG00000254510.1_1	RP11-867G23.10	lncRNA	intergenic	-8.938207	1.8494421	no hit	2
ENSG00000255517.6_1	CTD-3074O7.5	lncRNA	promoter_overlap	-15.496246	-8.399007	lenient	2
ENSG00000250105.1_1	CTD-3074O7.2	lncRNA	transcript_overlap	-23.81542	-30.512648	no hit	2
ENSG00000258297.1_2	RP11-658F2.8	lncRNA	transcript_overlap	9.245244	-61.40638	no hit	2
ENSG00000275484.1_1	CTC-1337H24.4	lncRNA	promoter_overlap	-34.25725	-18.696896	no hit	2
ENSG00000184224.3_1	C11orf72	lncRNA	promoter_overlap	-44.114307	-10.477236	no hit	2
ENSG00000255119.1_1	RP11-655M14.12	lncRNA	transcript_overlap	-41.334988	4.9109926	no hit	2
ENSG00000255318.1_1	RP11-655M14.13	lncRNA	gene_nearby	-43.515865	7.2389016	no hit	2
ENSG00000251637.6_1	RP11-119D9.1	lncRNA	intergenic	-2.2584968	55.428257	no hit	2
ENSG00000255306.1_1	RP5-901A4.1	lncRNA	promoter_overlap	-40.84232	-19.787125	no hit	2
ENSG00000255031.5_2	RP11-802E16.3	lncRNA	transcript_overlap	-39.668545	-1.3876417	lenient	2
ENSG00000255236.2_1	CTD-2655K5.1	lncRNA	promoter_overlap	-36.018448	-4.9400206	no hit	2
ENSG00000260808.1_1	CTD-2007L18.5	lncRNA	transcript_overlap	-36.570766	-6.683562	no hit	2
ENSG00000069482.6_1	GAL	mRNA	protein_coding	-15.278524	-17.643932	no hit	1
ENSG00000250508.1_1	RP11-757G1.6	lncRNA	intergenic	-61.169556	13.791654	no hit	2
ENSG00000261625.1_1	RP11-554A11.4	lncRNA	intergenic	-53.17232	-24.651598	no hit	2
ENSG00000261276.1_1	RP11-554A11.5	lncRNA	transcript_overlap	-36.36383	-29.320019	no hit	2
ENSG00000256508.2_1	MRGPRF-AS1	lncRNA	transcript_overlap	-33.10897	-30.527405	no hit	2
ENSG00000259799.1_2	RP11-554A11.9	lncRNA	transcript_overlap	-12.487137	-12.046212	no hit	2
ENSG00000260877.2_1	RP11-211G23.2	lncRNA	intergenic	-57.044544	-23.043463	no hit	2
ENSG00000186895.2_1	FGF3	mRNA	protein_coding	-20.14753	-33.0003	no hit	2
ENSG00000255191.1_1	RP11-626H12.1	lncRNA	transcript_overlap	-20.60833	-15.49998	no hit	2
ENSG00000254605.1_1	RP11-626H12.2	lncRNA	transcript_overlap	-6.7865415	1.3107325	no hit	2
ENSG00000255143.1_2	RP11-805J14.3	lncRNA	transcript_overlap	-47.703613	-22.335554	no hit	2
ENSG00000254721.1_1	RP11-805J14.5	lncRNA	transcript_overlap	-34.73825	-7.1965146	no hit	2
ENSG00000254604.1_2	AP000487.6	lncRNA	transcript_overlap	-46.19826	-3.9743176	no hit	2
ENSG00000254484.1_2	CTA-797E19.1	lncRNA	transcript_overlap	-49.72044	-17.529089	no hit	2
ENSG00000254495.1_2	AP000487.4	lncRNA	transcript_overlap	-58.759785	31.21484	no hit	2
ENSG00000246889.2_1	AP000487.5	lncRNA	promoter_overlap	-9.787771	-6.902023	lenient	2
ENSG00000227726.1_2	AP001271.3	lncRNA	transcript_overlap	-45.023155	-18.457489	no hit	2
ENSG00000236262.1_1	SHANK2-AS2	lncRNA	transcript_overlap	-37.597515	0.7750287	no hit	2
ENSG00000280089.1_1	CMB9-52H4.1	lncRNA	transcript_overlap	-44.9505	23.333845	no hit	2
ENSG00000254682.1_1	RP11-660L16.2	lncRNA	transcript_overlap	14.120308	12.932565	no hit	2
ENSG00000254972.1_1	RP11-167J8.3	lncRNA	intergenic	-22.733585	37.110535	no hit	2
ENSG00000248671.7_2	ALG1L9P	lncRNA	transcript_overlap	-29.386618	-3.6832561	no hit	2
ENSG00000204971.3_1	RP11-807H22.7	lncRNA	transcript_overlap	-45.904472	6.483838	no hit	2
ENSG00000255843.1_1	AP000593.7	lncRNA	transcript_overlap	-49.22316	4.024274	no hit	2
ENSG00000227467.3_1	LINC01537	lncRNA	intergenic	-5.7355022	8.066054	no hit	2
ENSG00000256007.1_1	ARAP1-AS1	lncRNA	transcript_overlap	-14.606093	-29.812988	no hit	2
ENSG00000245148.2_1	ARAP1-AS2	lncRNA	transcript_overlap	-43.361263	-28.566822	lenient	2
ENSG00000256568.1_1	RP11-800A3.3	lncRNA	intergenic	-47.808014	-5.31864	no hit	2
ENSG00000215841.3_1	RP11-800A3.2	lncRNA	intergenic	-38.718197	-24.465721	no hit	2
ENSG00000260401.1_1	RP11-800A3.4	lncRNA	intergenic	-41.892693	-8.520122	no hit	2
ENSG00000256928.1_1	RP11-809N8.2	lncRNA	transcript_overlap	-34.77968	-25.563227	no hit	2
ENSG00000256448.5_1	RP11-809N8.4	lncRNA	transcript_overlap	6.6642914	-60.187386	no hit	2
ENSG00000255928.1_1	RP11-456I15.2	lncRNA	transcript_overlap	-60.8107	31.10282	lenient	2
ENSG00000255847.5_1	RP11-167N4.2	lncRNA	transcript_overlap	-27.680902	-6.024482	no hit	2
ENSG00000280269.1_2	AP000577.2	lncRNA	transcript_overlap	-61.08995	21.728905	no hit	2
ENSG00000254928.1_2	RP11-702H23.6	lncRNA	transcript_overlap	-53.452484	13.110431	no hit	2
ENSG00000254837.2_2	AP001372.2	lncRNA	promoter_overlap	16.677406	29.824356	no hit	2
ENSG00000278879.1_2	AP000560.3	lncRNA	transcript_overlap	-64.186905	18.832458	no hit	2
ENSG00000255395.1_2	CTD-2562J17.2	lncRNA	transcript_overlap	-39.371964	-2.078693	no hit	2
ENSG00000254429.1_1	CTD-2562J17.7	lncRNA	transcript_overlap	-32.13157	0.57037216	lenient	2
ENSG00000279117.1_1	CTD-2562J17.6	lncRNA	transcript_overlap	-44.955452	-10.403962	no hit	2
ENSG00000255326.1_1	CTD-2530H12.4	lncRNA	transcript_overlap	-39.709442	-1.6883044	lenient	2
ENSG00000255434.1_2	CTD-2530H12.8	lncRNA	transcript_overlap	-48.287395	-18.597277	no hit	2
ENSG00000255507.5_1	RP11-535A19.2	lncRNA	promoter_overlap	-5.373348	4.308584	lenient	2
ENSG00000255421.1_1	CTD-2011F17.2	lncRNA	transcript_overlap	-55.713577	3.4099927	no hit	2
ENSG00000255362.1_1	RP11-619A14.3	lncRNA	gene_nearby	-31.109217	-10.466609	no hit	2
ENSG00000272301.1_2	RP11-111M22.4	lncRNA	transcript_overlap	-61.24645	20.11405	no hit	2
ENSG00000271757.1_2	RP11-111M22.5	lncRNA	transcript_overlap	-60.678493	32.134445	no hit	2
ENSG00000255135.3_1	RP11-111M22.3	lncRNA	promoter_overlap	5.4995556	11.102104	no hit	2
ENSG00000254632.1_1	RP11-21L23.4	lncRNA	intergenic	-43.3962	7.77758	lenient	2
ENSG00000255100.1_1	RP11-21L23.3	lncRNA	promoter_overlap	1.3351997	-3.4349592	no hit	2
ENSG00000261578.1_1	RP11-21L23.2	lncRNA	intergenic	-42.214115	13.36708	lenient	2
ENSG00000254988.1_1	CTD-2547H18.1	lncRNA	transcript_overlap	-31.339243	12.045693	no hit	2
ENSG00000268635.2_1	RP11-739B23.1	lncRNA	transcript_overlap	-42.91372	-11.538634	no hit	2
ENSG00000254985.1_2	RSF1-IT2	lncRNA	transcript_overlap	-60.320126	28.116913	no hit	2
ENSG00000255409.1_2	RSF1-IT1	lncRNA	transcript_overlap	-57.953655	29.721123	no hit	2
ENSG00000254459.1_2	RP11-91P24.7	lncRNA	transcript_overlap	-9.628581	36.606834	no hit	2
ENSG00000254691.1_2	RP11-91P24.5	lncRNA	transcript_overlap	-65.834145	28.857855	no hit	2
ENSG00000255449.1_2	RP11-91P24.6	lncRNA	transcript_overlap	-46.387783	16.261345	no hit	2
ENSG00000254829.1_1	RP11-7I15.3	lncRNA	transcript_overlap	-49.90517	28.852423	no hit	2
ENSG00000254675.1_1	RP11-7I15.4	lncRNA	transcript_overlap	-42.69147	6.99391	no hit	2
ENSG00000246174.7_1	KCTD21-AS1	lncRNA	promoter_overlap	19.493732	-59.31087	hit	1
ENSG00000254420.1_2	RP11-452H21.1	lncRNA	transcript_overlap	-5.154016	44.269444	no hit	2
ENSG00000254649.1_2	RP11-452H21.2	lncRNA	transcript_overlap	-57.547363	6.6704693	no hit	2
ENSG00000251323.2_1	RP11-452H21.4	lncRNA	transcript_overlap	-0.37676957	17.647306	no hit	2
ENSG00000255084.1_1	RP11-843A23.1	lncRNA	transcript_overlap	-61.57785	30.228765	no hit	2
ENSG00000254563.1_1	RP11-673F18.1	lncRNA	transcript_overlap	-29.703142	6.3623886	no hit	2
ENSG00000255345.1_1	CTD-2337I7.1	lncRNA	transcript_overlap	-36.835052	-3.371391	no hit	2
ENSG00000245832.6_2	MIR4300HG	lncRNA	transcript_overlap	4.6390905	49.40113	no hit	2
ENSG00000255382.1_2	RP11-718B12.2	lncRNA	intergenic	-30.183899	52.254494	no hit	2
ENSG00000254698.1_2	RP11-659G9.3	lncRNA	transcript_overlap	-26.161173	56.209953	no hit	2
ENSG00000246067.7_2	RAB30-AS1	lncRNA	promoter_overlap	15.512797	33.469368	no hit	2
ENSG00000255503.1_1	RP11-113K21.4	lncRNA	transcript_overlap	-34.999065	29.199495	no hit	2
ENSG00000279900.1_2	RP11-113K21.6	lncRNA	transcript_overlap	-28.446558	47.10382	no hit	2
ENSG00000254676.1_2	RP11-727A23.4	lncRNA	transcript_overlap	-28.779596	47.87698	no hit	2
ENSG00000247137.8_2	RP11-727A23.5	lncRNA	promoter_overlap	16.264463	33.629604	no hit	2
ENSG00000255234.5_2	RP11-727A23.10	lncRNA	promoter_overlap	-4.562248	46.05477	no hit	2
ENSG00000255311.5_1	RP11-160H12.2	lncRNA	transcript_overlap	-10.874313	46.51811	no hit	2
ENSG00000279742.1_1	RP11-700A24.1	lncRNA	promoter_overlap	-4.349356	11.865473	no hit	2
ENSG00000149201.9_1	CCDC81	mRNA	protein_coding	5.1620173	27.193922	no hit	1
ENSG00000254733.1_2	RP11-317J19.1	lncRNA	transcript_overlap	-23.368423	5.5557714	no hit	2
ENSG00000278989.1_1	RP11-762L8.6	lncRNA	transcript_overlap	-62.848965	15.854276	no hit	2
ENSG00000150687.11_2	PRSS23	mRNA	protein_coding	26.465075	20.767374	no hit	1
ENSG00000255471.1_2	RP11-736K20.5	lncRNA	transcript_overlap	-34.237083	1.7208581	no hit	2
ENSG00000280339.1_2	RP11-736K20.4	lncRNA	transcript_overlap	-54.632645	23.673985	no hit	2
ENSG00000246523.7_2	RP11-736K20.6	lncRNA	promoter_overlap	0.116994336	-1.4553425	no hit	2
ENSG00000255516.1_1	RP11-164N3.1	lncRNA	transcript_overlap	-46.813377	43.03155	no hit	2
ENSG00000255241.1_1	RP11-164N3.3	lncRNA	promoter_overlap	-33.146534	47.508156	lenient	2
ENSG00000255082.1_1	GRM5-AS1	lncRNA	transcript_overlap	7.2152886	-62.65261	no hit	2
ENSG00000279603.1_1	RP11-796A5.4	lncRNA	intergenic	-47.01093	44.351093	lenient	2
ENSG00000254971.1_1	RP11-313I2.11	lncRNA	intergenic	-2.0531557	62.816574	lenient	2
ENSG00000280367.1_1	RP11-121L10.2	lncRNA	promoter_overlap	-33.757885	43.318115	hit	2
ENSG00000261645.5_2	DISC1FP1	lncRNA	transcript_overlap	5.4785385	48.896984	no hit	1
ENSG00000255332.7_1	RP11-201M22.1	lncRNA	intergenic	-12.74549	41.249958	no hit	2
ENSG00000254874.1_1	RP11-676F20.1	lncRNA	intergenic	-45.819782	43.83922	no hit	2
ENSG00000280379.1_1	RP11-573M3.2	lncRNA	transcript_overlap	-42.302288	55.692898	no hit	2
ENSG00000279269.1_1	RP11-573M3.5	lncRNA	intergenic	-9.224733	54.449814	no hit	2
ENSG00000279684.1_1	RP11-755E23.2	lncRNA	intergenic	-38.621964	33.348583	no hit	2
ENSG00000278953.1_1	RP11-178H8.2	lncRNA	intergenic	-42.97781	35.4152	no hit	2
ENSG00000254911.3_2	SCARNA9	lncRNA	transcript_overlap	-12.623808	20.028679	no hit	2
ENSG00000279696.1_1	RP11-178H8.7	lncRNA	transcript_overlap	-33.067352	42.69677	no hit	2
ENSG00000250519.6_1	RP11-680H20.2	lncRNA	intergenic	-22.981255	35.182953	no hit	2
ENSG00000255893.1_2	RP11-685N10.1	lncRNA	transcript_overlap	-23.386076	40.363205	lenient	2
ENSG00000255929.5_1	RP11-867G2.8	lncRNA	transcript_overlap	2.1740453	43.629917	lenient	2
ENSG00000255666.5_1	RP11-867G2.6	lncRNA	transcript_overlap	-22.513474	35.567142	no hit	2
ENSG00000256469.1_1	RP11-856F16.2	lncRNA	transcript_overlap	-19.344398	20.294617	no hit	2
ENSG00000245552.6_1	RP11-712B9.2	lncRNA	transcript_overlap	8.678218	11.925655	no hit	1
ENSG00000255679.1_1	JRKL-AS1	lncRNA	transcript_overlap	-17.649368	19.703714	no hit	2
ENSG00000255039.1_1	RP11-882G5.1	lncRNA	intergenic	-21.976667	53.933094	no hit	2
ENSG00000254599.1_1	RP11-115E19.1	lncRNA	intergenic	1.06777	65.418335	no hit	2
ENSG00000277459.1_1	RP11-732A21.3	lncRNA	promoter_overlap	-29.143925	-14.787023	no hit	2
ENSG00000255337.1_1	RP11-315O6.1	lncRNA	transcript_overlap	-49.952557	15.739925	no hit	2
ENSG00000260966.1_1	RP11-690D19.3	lncRNA	intergenic	-33.89764	38.73342	no hit	2
ENSG00000255548.1_1	RP11-617B3.2	lncRNA	transcript_overlap	-45.85602	38.263912	no hit	2
ENSG00000256422.5_1	RP11-886D15.1	lncRNA	intergenic	-2.097606	18.372744	no hit	2
ENSG00000254433.1_1	RP11-677I18.3	lncRNA	transcript_overlap	-12.954887	41.799942	no hit	2
ENSG00000261098.1_1	RP11-819C21.1	lncRNA	intergenic	-33.956997	43.01697	no hit	2
ENSG00000255028.5_2	RP11-708B6.2	lncRNA	transcript_overlap	-2.3535829	45.333233	no hit	2
ENSG00000254416.5_1	RP11-347E10.1	lncRNA	intergenic	5.8648233	11.057543	no hit	2
ENSG00000271584.2_2	RP11-89C3.4	lncRNA	intergenic	-14.325288	15.460796	no hit	2
ENSG00000196167.9_2	COLCA1	lncRNA	transcript_overlap	22.112198	20.257896	no hit	1
ENSG00000110777.11_2	POU2AF1	mRNA	protein_coding	32.86468	31.115402	no hit	1
ENSG00000254990.5_1	RP11-108O10.2	lncRNA	intergenic	-7.9017267	17.727299	lenient	2
ENSG00000254450.1_2	ALG9-IT1	lncRNA	transcript_overlap	-48.00112	44.585377	no hit	2
ENSG00000255334.1_2	RP11-708L7.6	lncRNA	transcript_overlap	-49.02263	29.04255	no hit	2
ENSG00000250303.3_1	RP11-356J5.12	lncRNA	gene_nearby	4.263487	4.6637735	no hit	2
ENSG00000254968.6_1	RP11-65M17.3	lncRNA	transcript_overlap	-3.5149133	45.909702	no hit	2
ENSG00000247416.2_1	RP11-629G13.1	lncRNA	transcript_overlap	10.112666	-63.154343	no hit	2
ENSG00000255129.5_1	RP11-839D17.3	lncRNA	promoter_overlap	0.53516364	5.30095	no hit	2
ENSG00000270179.1_2	RP11-159N11.4	lncRNA	transcript_overlap	-48.917908	0.934575	no hit	2
ENSG00000256452.1_1	RP11-667M19.10	lncRNA	transcript_overlap	-62.238426	27.744072	no hit	2
ENSG00000256972.1_1	AP000462.3	lncRNA	transcript_overlap	-50.29825	41.714455	no hit	2
ENSG00000256281.1_1	RP11-136I14.2	lncRNA	intergenic	-48.70572	37.86651	no hit	2
ENSG00000255689.1_1	RP11-136I14.5	lncRNA	intergenic	7.5347977	23.03153	no hit	2
ENSG00000255599.1_1	AP000997.1	lncRNA	intergenic	-6.6757402	-1.9953817	no hit	2
ENSG00000279771.1_2	AP000997.3	lncRNA	promoter_overlap	-38.49687	-14.435664	no hit	2
ENSG00000279818.1_1	CTC-774J1.1	lncRNA	transcript_overlap	-37.790062	36.635902	no hit	2
ENSG00000246100.3_1	LINC00900	lncRNA	transcript_overlap	-1.7683699	10.665334	no hit	1
ENSG00000237937.5_1	AP000770.1	lncRNA	intergenic	-46.994656	9.909407	no hit	2
ENSG00000226645.1_1	AP006216.10	lncRNA	promoter_overlap	-50.661255	41.87826	lenient	2
ENSG00000235910.1_1	APOA1-AS	lncRNA	transcript_overlap	-28.50529	-0.4697776	no hit	2
ENSG00000276505.1_1	CMB9-94B1.2	lncRNA	transcript_overlap	-54.317974	-20.088535	no hit	2
ENSG00000250699.1_1	AP000892.4	lncRNA	transcript_overlap	-22.237455	-30.593987	no hit	2
ENSG00000254844.4_1	RP11-728F11.3	lncRNA	promoter_overlap	-10.260726	0.27288818	no hit	2
ENSG00000254528.7_1	RP11-728F11.4	lncRNA	transcript_overlap	-18.613605	2.7960575	no hit	2
ENSG00000254873.1_1	RP11-770J1.5	lncRNA	promoter_overlap	5.767275	-5.174172	no hit	2
ENSG00000255384.1_1	RP11-770J1.4	lncRNA	intergenic	7.030139	-57.182007	no hit	2
ENSG00000255435.6_1	RP11-770J1.3	lncRNA	promoter_overlap	-12.97395	-34.119785	lenient	2
ENSG00000255176.1_2	AP002954.3	lncRNA	transcript_overlap	-59.230003	-23.718481	lenient	2
ENSG00000255121.2_1	RP11-110I1.12	lncRNA	promoter_overlap	-0.92014813	1.6704952	no hit	2
ENSG00000254428.1_1	RP11-110I1.11	lncRNA	transcript_overlap	-41.22228	-4.765319	no hit	2
ENSG00000255114.1_1	RP11-110I1.6	lncRNA	transcript_overlap	-35.193222	-7.5978265	no hit	2
ENSG00000271751.1_1	RP11-110I1.14	lncRNA	intergenic	-51.59573	-2.3329263	no hit	2
ENSG00000272186.1_1	RP11-110I1.13	lncRNA	promoter_overlap	-35.477432	-7.233721	no hit	2
ENSG00000254740.2_1	RP11-334E6.3	lncRNA	transcript_overlap	-18.437037	-26.588089	no hit	2
ENSG00000245248.7_2	USP2-AS1	lncRNA	promoter_overlap	6.028417	0.905189	no hit	1
ENSG00000154096.13_1	THY1	mRNA	protein_coding	-9.030728	-53.1865	no hit	1
ENSG00000263873.1_2	RP11-334E6.12	lncRNA	transcript_overlap	-37.870556	-26.258886	no hit	2
ENSG00000254854.1_1	CTD-2523D13.2	lncRNA	promoter_overlap	-31.779327	-20.084595	no hit	2
ENSG00000255216.1_1	RP11-831A10.1	lncRNA	intergenic	-48.081207	6.7621193	no hit	2
ENSG00000176984.6_1	AP000679.2	lncRNA	transcript_overlap	-32.70956	-22.868616	no hit	2
ENSG00000255248.7_2	MIR100HG	lncRNA	transcript_overlap	59.039032	-40.473347	no hit	1
ENSG00000255015.1_2	RP11-716H6.1	lncRNA	transcript_overlap	-68.10605	2.4566207	no hit	2
ENSG00000254710.1_1	CTD-2216M2.1	lncRNA	transcript_overlap	-65.88528	-8.619669	no hit	2
ENSG00000254467.1_1	RP11-634B22.4	lncRNA	intergenic	-60.194366	-12.243705	no hit	2
ENSG00000255045.1_1	RP11-677M14.2	lncRNA	transcript_overlap	-47.855263	13.594537	no hit	2
ENSG00000250073.2_1	RP11-677M14.3	lncRNA	transcript_overlap	0.7594364	13.726514	lenient	2
ENSG00000245498.6_1	RP11-677M14.7	lncRNA	promoter_overlap	8.07441	-62.08077	no hit	2
ENSG00000254880.1_1	PKNOX2-AS1	lncRNA	promoter_overlap	6.3103075	-56.63202	lenient	2
ENSG00000259290.1_2	RP11-687M24.7	lncRNA	transcript_overlap	-57.228203	5.9750466	no hit	2
ENSG00000254932.2_1	RP11-687M24.8	lncRNA	transcript_overlap	-45.190662	-18.90621	lenient	2
ENSG00000255537.1_1	AP000708.1	lncRNA	transcript_overlap	-58.59611	-7.9315057	no hit	2
ENSG00000254671.2_1	STT3A-AS1	lncRNA	promoter_overlap	-8.274255	6.7762456	no hit	2
ENSG00000260209.1_1	RP11-680F20.10	lncRNA	intergenic	-50.781986	-1.9408766	no hit	2
ENSG00000255027.2_1	RP11-680F20.9	lncRNA	transcript_overlap	-53.53159	-17.916283	no hit	2
ENSG00000254790.1_1	RP11-680F20.4	lncRNA	transcript_overlap	-60.87401	-1.750488	lenient	2
ENSG00000254833.1_1	RP11-50B3.2	lncRNA	intergenic	-31.879642	-20.459213	no hit	2
ENSG00000254694.1_2	RP11-50B3.4	lncRNA	transcript_overlap	-63.876575	22.915611	no hit	2
ENSG00000280832.1_1	ST3GAL4-AS1	lncRNA	promoter_overlap	-5.0533977	7.460286	no hit	2
ENSG00000257271.1_1	KIRREL3-AS1	lncRNA	transcript_overlap	-45.773174	-16.123829	no hit	2
ENSG00000254607.2_1	RP11-115C10.1	lncRNA	transcript_overlap	0.93907356	14.912957	no hit	2
ENSG00000279358.1_2	RP11-688I9.5	lncRNA	transcript_overlap	-55.677097	25.052382	no hit	2
ENSG00000254960.2_1	KIRREL3-AS2	lncRNA	promoter_overlap	-4.650619	13.954373	no hit	2
ENSG00000218109.5_1	KIRREL3-AS3	lncRNA	promoter_overlap	-32.490837	-23.109482	no hit	2
ENSG00000255087.2_1	RP11-168K9.2	lncRNA	intergenic	-31.48137	9.320645	no hit	2
ENSG00000272981.1_1	CTD-2234N14.2	lncRNA	intergenic	-43.67885	26.129284	no hit	2
ENSG00000273409.2_2	RP11-480C22.1	lncRNA	intergenic	-14.032033	24.970562	no hit	2
ENSG00000273415.1_1	RP11-702B10.2	lncRNA	intergenic	-50.195274	-3.1617925	lenient	2
ENSG00000245008.3_1	RP11-744N12.3	lncRNA	promoter_overlap	-45.395798	-34.27532	no hit	2
ENSG00000175773.12_1	RP11-121M22.1	lncRNA	promoter_overlap	-6.1485868	4.5354633	lenient	2
ENSG00000254842.6_1	RP11-890B15.2	lncRNA	gene_nearby	-44.551586	16.971403	no hit	2
ENSG00000255455.2_1	RP11-890B15.3	lncRNA	gene_nearby	-31.8891	40.94785	no hit	2
ENSG00000237612.1_1	AP002856.7	lncRNA	intergenic	-31.574095	18.278913	no hit	2
ENSG00000231698.2_1	AP002856.5	lncRNA	intergenic	5.3359623	8.557515	no hit	2
ENSG00000279711.1_1	AP004782.1	lncRNA	transcript_overlap	-43.029373	17.77871	no hit	2
ENSG00000280237.2_2	MIR4697HG	lncRNA	intergenic	-33.445988	34.7636	no hit	2
ENSG00000204241.7_1	RP11-713P17.3	lncRNA	transcript_overlap	-11.9045925	14.589677	no hit	2
ENSG00000254648.1_1	RP11-713P17.4	lncRNA	transcript_overlap	-36.25658	14.922342	no hit	2
ENSG00000255545.7_1	RP11-627G23.1	lncRNA	intergenic	-33.754433	34.61358	no hit	2
ENSG00000254989.1_1	RP11-469N6.3	lncRNA	intergenic	-36.44361	30.50143	no hit	2
ENSG00000256540.1_1	RP11-598F7.6	lncRNA	transcript_overlap	-21.713295	0.62820315	no hit	2
ENSG00000177406.4_1	RP11-218M22.1	lncRNA	transcript_overlap	13.544194	1.5543569	lenient	2
ENSG00000256672.1_1	RP11-218M22.2	lncRNA	intergenic	-56.944275	2.3582764	no hit	2
ENSG00000250132.6_2	RP11-359B12.2	lncRNA	promoter_overlap	8.0513935	6.566627	no hit	2
ENSG00000267285.1_2	RP5-951N9.2	lncRNA	transcript_overlap	-66.10417	-8.520186	no hit	2
ENSG00000111186.12_1	WNT5B	mRNA	protein_coding	30.080519	-15.338055	no hit	1
ENSG00000203593.3_2	RP5-1096D14.6	lncRNA	promoter_overlap	-17.537762	4.929746	no hit	2
ENSG00000274659.1_1	RP11-986G18.2	lncRNA	transcript_overlap	-22.00566	-3.5097368	no hit	2
ENSG00000258325.2_2	RP4-816N1.6	lncRNA	promoter_overlap	5.2578287	9.980382	no hit	2
ENSG00000278356.1_2	RP11-372B4.3	lncRNA	transcript_overlap	-48.564518	-1.4705623	no hit	2
ENSG00000257048.1_1	RP11-476M19.2	lncRNA	intergenic	-45.992577	-23.587097	no hit	2
ENSG00000256691.1_1	RP11-476M19.3	lncRNA	transcript_overlap	-58.121975	-0.40486026	no hit	2
ENSG00000280202.1_2	RP5-1180D12.1	lncRNA	transcript_overlap	-62.819733	15.538352	no hit	2
ENSG00000256862.1_1	RP11-664D1.1	lncRNA	transcript_overlap	-8.8525	8.360901	no hit	2
ENSG00000256969.1_1	RP11-320N7.2	lncRNA	intergenic	-54.739918	-14.166834	no hit	2
ENSG00000255920.1_2	CCND2-AS2	lncRNA	transcript_overlap	-45.49674	5.3677177	no hit	2
ENSG00000256381.1_2	RP11-500M8.4	lncRNA	transcript_overlap	-54.146477	5.541627	no hit	2
ENSG00000255474.1_1	RP11-234B24.2	lncRNA	promoter_overlap	-50.428177	10.138075	no hit	2
ENSG00000256654.2_1	RP11-429A20.4	lncRNA	intergenic	-43.215614	4.8879385	no hit	2
ENSG00000256417.1_2	RP11-1038A11.3	lncRNA	transcript_overlap	-20.789688	31.11455	no hit	2
ENSG00000256218.1_1	RP11-1038A11.2	lncRNA	transcript_overlap	-53.352474	26.082523	no hit	2
ENSG00000255983.1_1	RP11-1038A11.1	lncRNA	intergenic	-37.469883	-3.2910357	no hit	2
ENSG00000110799.13_1	VWF	mRNA	protein_coding	62.661102	-13.995108	no hit	1
ENSG00000010278.12_2	CD9	mRNA	protein_coding	19.753897	-7.095075	no hit	1
ENSG00000256433.2_1	RP1-102E24.8	lncRNA	intergenic	-58.473454	13.708711	no hit	2
ENSG00000215039.6_1	CD27-AS1	lncRNA	promoter_overlap	7.791226	6.6137347	no hit	2
ENSG00000276718.1_1	RP1-102E24.10	lncRNA	transcript_overlap	-48.375137	0.87830526	lenient	2
ENSG00000276232.1_2	SCARNA10	lncRNA	transcript_overlap	-0.18663873	-1.5146419	no hit	2
ENSG00000255966.1_1	RP5-940J5.3	lncRNA	promoter_overlap	-31.129896	-10.16561	no hit	2
ENSG00000245667.2_1	RP5-940J5.8	lncRNA	transcript_overlap	-56.075314	3.253296	no hit	2
ENSG00000219410.4	RP4-761J14.8	lncRNA	promoter_overlap	3.26337	-56.857777	lenient	2
ENSG00000270068.1_1	RP4-761J14.9	lncRNA	promoter_overlap	-63.913895	23.00348	no hit	2
ENSG00000269892.1_1	RP4-761J14.10	lncRNA	intergenic	-52.94718	-2.150627	lenient	2
ENSG00000275703.1_2	U47924.32	lncRNA	transcript_overlap	-52.315647	-1.7497629	no hit	2
ENSG00000272173.1_1	U47924.31	lncRNA	transcript_overlap	-4.8060937	5.6886973	no hit	2
ENSG00000257084.1_2	U47924.27	lncRNA	gene_nearby	-15.097322	-9.342276	no hit	2
