group_id	transcript_name	ctrl_status	transcript_biotype_status	CRISPhieRmix_FDR	effect_size	hit_status	n_sgRNA
NC_000005.10:-:10171213	CTD-2199O4.5-001	experimental	intergenic	0.9539273546558009	0.7811991843684142	no hit	4
NC_000002.12:-:195515698	RP11-762E8.1-001	experimental	transcript_overlap	0.9539350982312529	1.09879617777484	no hit	5
NC_000016.10:+:2239992	RP11-304L19.11-001	experimental	transcript_overlap	0.953942837448479	0.714977567947833	no hit	5
NC_000008.11:-:9183398	RP11-10A14.6-001	experimental	intergenic	0.9539505725852041	1.08295131341858	no hit	5
NC_000011.10:-:45235278	CTD-2560E9.3-001	experimental	transcript_overlap	0.9539583035142191	0.711723729234258	no hit	4
NC_000005.10:+:43018441	CTD-2035E11.3-002	experimental	promoter_overlap	0.9539660303617858	0.6131851698709461	no hit	7
NC_000008.11:-:74350042	CTD-2320G14.2-001	experimental	promoter_overlap	0.9539737533007591	0.27463737075529	no hit	5
NC_000005.10:-:95732099	[CTD-2154I11.2-002, CTD-2154I11.2-001]	experimental	promoter_overlap	0.9539814720624771	0.38856068291199297	no hit	4
NC_000009.12:+:129258630	RP11-344B5.3-001	experimental	promoter_overlap	0.953989186718177	0.588001140815392	no hit	4
NC_000008.11:+:28449095	RP11-181B11.2-002	experimental	transcript_overlap	0.953996897015557	1.29741410772718	no hit	6
NC_000020.11:+:19758064	RP1-122P22.2-002	experimental	promoter_overlap	0.954004603024667	1.1157697775494098	no hit	7
NC_000007.14:-:155297657	AC144652.1-001	experimental	promoter_overlap	0.9540123049263051	0.7844538804774742	no hit	5
NC_000012.12:+:118066264	RP11-136L23.2-001	experimental	transcript_overlap	0.954020002485515	0.5409684068030971	no hit	4
NC_000003.12:-:109177364	RP11-59E19.4-001	experimental	promoter_overlap	0.954027695776615	0.101215909500852	no hit	4
NC_000009.12:-:18362219	RP11-570H19.2-001	experimental	transcript_overlap	0.954035384779115	0.8179205437353609	no hit	5
NC_000016.10:+:23962951	CTA-345G4.1-001	experimental	transcript_overlap	0.9540430695198341	-0.140907795891212	no hit	4
NC_000010.11:+:65134495	RP11-252C24.3-002	experimental	intergenic	0.954050750752572	0.911228826533886	no hit	4
NC_000001.11:-:297501	AP006222.2-001	experimental	intergenic	0.954058427767616	0.9464313382935552	no hit	4
NC_000017.11:-:48647034	RP11-357H14.17-001	experimental	promoter_overlap	0.954066100580728	0.917741980448897	no hit	6
NC_000020.11:+:31580933	RP3-324O17.8-001	experimental	intergenic	0.954073769349713	-0.036001064133926	no hit	4
NC_000009.12:+:68306528	RP11-561O23.5-004	experimental	promoter_overlap	0.9540814340176942	0.8032734183014492	no hit	4
NC_000019.10:+:1010221	LLNLR-284B4.1-001	experimental	transcript_overlap	0.954089094853978	0.7603270667821971	no hit	4
NC_000022.11:-:20318780	XXbac-B444P24.13-001	experimental	transcript_overlap	0.954096751393073	1.31941963425275	no hit	6
NC_000015.10:+:24441127	PWRN3-001	experimental	intergenic	0.954104403664345	0.0117607160733433	no hit	4
NC_000011.10:+:559474	RP11-496I9.1-002	experimental	promoter_overlap	0.95411205168476	0.240342670162251	no hit	4
NC_000008.11:+:38099471	KB-1836B5.4-001	experimental	intergenic	0.9541196956005491	0.461623508084894	no hit	4
NC_000013.11:-:40273508	LINC00598-015	experimental	transcript_overlap	0.954127335957249	0.622165617673807	no hit	4
NC_000016.10:+:31704446	CTD-2358C21.5-001	experimental	intergenic	0.9541349721391429	0.622318350156639	no hit	4
NC_000006.12:-:15090103	RP11-146I2.1-001	experimental	intergenic	0.9541426042810771	0.286528201369088	no hit	5
NC_000020.11:-:23358124	[LINC01431-003, LINC01431-001, LINC01431-002]	experimental	intergenic	0.9541502321425891	1.10694421860784	no hit	7
NC_000006.12:-:163588164	RP5-826L7.1-001	experimental	intergenic	0.954157855783803	1.04826871912159	no hit	6
NC_000019.10:+:40425732	CTC-492K19.7-001	experimental	promoter_overlap	0.954165475419632	1.09551407294198	no hit	8
NC_000019.10:-:44025281	AC067968.3-001	experimental	promoter_overlap	0.95417309096996	1.54475408332488	no hit	8
NC_000024.10:+:4036475	AC010084.1-001	experimental	intergenic	0.954180702368797	0.0540552331372926	no hit	4
NC_000005.10:-:141245379	CH17-140K24.2-005	experimental	promoter_overlap	0.954188309524547	-0.105760729250194	no hit	5
NC_000011.10:+:72570644	LINC01537-001	experimental	intergenic	0.9541959128946541	0.930963171991154	no hit	9
NC_000003.12:+:32818037	TRIM71-001	mRNA	protein_coding	0.9542035128282241	0.788431108625384	no hit	4
NC_000012.12:-:51424639	RP11-607P23.1-001	experimental	promoter_overlap	0.9542111087803828	0.896925101513151	no hit	4
NC_000001.11:-:150561324	ADAMTSL4-AS1-201	experimental	gene_nearby	0.95421870068078	0.0346234852409837	no hit	5
NC_000002.12:+:74385508	[DCTN1-AS1-002, DCTN1-AS1-005]	experimental	promoter_overlap	0.9542262886181091	1.31656053135601	no hit	7
NC_000001.11:+:161399407	RP11-122G18.12-001	experimental	transcript_overlap	0.954233872311655	0.941401950982475	no hit	6
NC_000009.12:+:137037040	C9orf139-002	experimental	transcript_overlap	0.954241451794285	0.993889353258144	no hit	8
NC_000001.11:-:155710562	RP11-243J18.2-001	experimental	promoter_overlap	0.9542490272902191	0.5654096842982049	no hit	4
NC_000010.11:+:76939678	KCNMA1-AS1-010	experimental	transcript_overlap	0.9542565985424301	1.09838448733102	no hit	7
NC_000014.9:-:95534243	SNHG10-002	experimental	promoter_overlap	0.9542641657226	1.11176549783679	no hit	5
NC_000014.9:-:73830109	RP5-1021I20.2-001	experimental	intergenic	0.9542717286639251	0.254313697157433	no hit	5
NC_000019.10:-:6390545	CTB-180A7.6-001	experimental	transcript_overlap	0.954279287584463	0.8299161092900691	no hit	4
NC_000001.11:+:113032886	SLC16A1-AS1-007	experimental	transcript_overlap	0.9542868424072071	0.408857408909937	no hit	4
NC_000016.10:-:77742999	RP11-264M12.2-001	experimental	transcript_overlap	0.9542943931090792	0.7705290660869252	no hit	6
NC_000002.12:+:38118898	CYP1B1-AS1-010	experimental	transcript_overlap	0.954301939897466	1.1090092019942	no hit	7
NC_000013.11:-:38061452	LINC00571-002	experimental	intergenic	0.954309482535557	0.409006974974201	no hit	4
NC_000001.11:+:186451081	RP11-295K2.3-001	experimental	transcript_overlap	0.9543170209936641	0.29296413655820097	no hit	4
NC_000011.10:+:59620414	AP000442.1-001	experimental	transcript_overlap	0.9543245554227242	1.33092820242551	no hit	6
NC_000003.12:-:14947491	[FGD5-AS1-003, FGD5-AS1-005]	experimental	promoter_overlap	0.954332086792669	0.905542881171458	no hit	6
NC_000003.12:-:42532318	[VIPR1-AS1-016, VIPR1-AS1-021, VIPR1-AS1-032, VIPR1-AS1-013, VIPR1-AS1-027, VIPR1-AS1-002]	experimental	promoter_overlap	0.9543396143304721	0.229478001754628	no hit	4
NC_000017.11:+:63454992	RP11-269G24.6-001	experimental	intergenic	0.954347137694333	0.4490319845977079	no hit	4
NC_000023.11:+:23784589	[SAT1-006, SAT1-007]	mRNA	protein_coding	0.9543546569830491	0.200928005821804	no hit	4
NC_000010.11:-:72474256	RP11-205A8.4-001	experimental	transcript_overlap	0.9543621724538641	0.7095210814813531	no hit	4
NC_000013.11:-:112689814	RP11-88E10.5-001	experimental	promoter_overlap	0.95436968379392	0.7243163593151221	no hit	5
NC_000002.12:+:7421283	[AC013460.1-003, AC013460.1-002]	experimental	intergenic	0.954377190951014	0.42516374160865	no hit	4
NC_000003.12:+:195688060	[LINC00969-066, LINC00969-051, LINC00969-037, LINC00969-142]	experimental	intergenic	0.95438469459639	0.45050097008663	no hit	4
NC_000011.10:+:119044689	RP11-110I1.6-001	experimental	transcript_overlap	0.954392194214535	0.331572049578312	no hit	4
NC_000019.10:-:55694778	AC010525.4-001	experimental	transcript_overlap	0.954399689861752	0.42725735305874496	no hit	5
NC_000019.10:+:17405823	[BISPR-010, BISPR-009]	experimental	promoter_overlap	0.954407181604428	0.6462798686747421	no hit	4
NC_000013.11:+:78578577	RNF219-AS1-014	experimental	transcript_overlap	0.954414669194264	0.0458732746926012	no hit	4
NC_000020.11:+:58523140	APCDD1L-AS1-005	experimental	intergenic	0.954422152618333	0.7105670578247071	no hit	4
NC_000017.11:-:74213341	MGC16275-001	experimental	promoter_overlap	0.9544296319074391	0.9090018313908472	no hit	6
NC_000010.11:+:95832666	RP11-429G19.3-001	experimental	transcript_overlap	0.9544371071108879	0.44704626879292	no hit	4
NC_000001.11:-:148866062	RP11-326G21.1-001	experimental	transcript_overlap	0.954444578318006	0.662058958264045	no hit	4
NC_000005.10:-:124536487	CTD-2308B18.3-001	experimental	intergenic	0.9544520454051449	0.914044875311682	no hit	6
NC_000020.11:+:62430773	RP5-908M14.5-002	experimental	intergenic	0.9544595086009541	0.853122266985189	no hit	4
NC_000001.11:-:200374676	LINC00862-002	experimental	transcript_overlap	0.9544669676989008	-0.0364197099591678	no hit	4
NC_000014.9:+:22929608	RP11-298I3.1-001	experimental	promoter_overlap	0.9544744226579471	0.0395831156273345	no hit	4
NC_000016.10:-:68589511	RP11-615I2.1-001	experimental	transcript_overlap	0.954481874589487	0.501833671036211	no hit	4
NC_000020.11:+:60121060	MIR646HG-002	experimental	intergenic	0.954489322440787	1.13246479827075	no hit	5
NC_000001.11:-:205437878	BLACAT1-001	experimental	transcript_overlap	0.9544967662075459	0.472334018310791	no hit	4
NC_000002.12:-:241353782	AC005104.3-001	experimental	transcript_overlap	0.9545042061359191	0.8725419929135351	no hit	5
NC_000007.14:+:95596681	AC002451.3-001	experimental	promoter_overlap	0.9545116424461859	0.8622697105999949	no hit	5
NC_000014.9:-:49863920	RP11-596C23.6-002	experimental	transcript_overlap	0.9545190748243109	1.13482579522945	no hit	5
NC_000002.12:-:97423387	AC159540.1-015	experimental	transcript_overlap	0.9545265030922979	0.447986507377444	no hit	4
NC_000015.10:-:97653173	LINC00923-007	experimental	intergenic	0.9545339273622242	0.9045355342726752	no hit	4
NC_000001.11:-:145215783	LINC00623-004	experimental	promoter_overlap	0.954541347830129	0.60000191915199	no hit	6
NC_000019.10:+:56765349	ZIM2-AS1-003	experimental	transcript_overlap	0.9545487644046808	1.20121286355616	no hit	7
NC_000017.11:+:37386886	RP11-378E13.3-001	experimental	transcript_overlap	0.9545561769032501	0.5734950110804711	no hit	5
NC_000019.10:-:34733836	CTD-2553L13.10-001	experimental	promoter_overlap	0.954563585977744	0.704082878219617	no hit	5
NC_000001.11:+:145941195	RP11-315I20.1-005	experimental	transcript_overlap	0.954570991429952	0.7946077537654309	no hit	4
NC_000009.12:-:63814158	RP11-764K9.1-001	experimental	intergenic	0.954578392834562	0.600781801730684	no hit	4
NC_000003.12:-:15444068	EAF1-AS1-007	experimental	transcript_overlap	0.954585790288044	0.413797806220596	no hit	6
NC_000018.10:-:24099319	RP11-403A21.3-001	experimental	transcript_overlap	0.954593184467333	0.748883830449873	no hit	4
NC_000015.10:+:74374562	CTD-2311M21.4-001	experimental	intergenic	0.9546005754618772	0.784370050532234	no hit	6
NC_000014.9:-:85530041	RP11-497E19.1-001	experimental	promoter_overlap	0.954607962623654	0.260187916819225	no hit	4
NC_000014.9:+:104821201	LINC00638-001	experimental	intergenic	0.954615346129461	0.10510453592082003	no hit	4
NC_000005.10:-:38468303	[CTD-2263F21.1-001, CTD-2263F21.1-002]	experimental	multi-targeting	0.9546227256749491	0.302178262162587	no hit	4
NC_000019.10:-:1038981	AC011558.5-001	experimental	transcript_overlap	0.954630101677652	0.940914599476402	no hit	4
NC_000002.12:-:218357982	CATIP-AS2-001	experimental	promoter_overlap	0.954637473649253	0.784163362692292	no hit	4
NC_000017.11:-:48610999	HOXB7-001	mRNA	protein_coding	0.954644842172053	0.7356223559792091	no hit	4
NC_000005.10:+:8457690	MIR4458HG-001	experimental	promoter_overlap	0.954652206651413	0.812308706157124	no hit	4
NC_000005.10:+:37811589	GDNF-AS1-004	experimental	transcript_overlap	0.954659567112764	1.38742898349961	no hit	7
NC_000002.12:-:111115587	AC096670.3-001	experimental	transcript_overlap	0.954666923823499	0.41207944570017	no hit	4
NC_000021.9:+:44510723	TSPEAR-AS1-002	experimental	transcript_overlap	0.954674276626727	1.37496653547216	no hit	9
NC_000017.11:-:19453606	AC004448.5-008	experimental	gene_nearby	0.9546816256122801	0.250577848320236	no hit	4
NC_000019.10:+:58559126	MZF1-AS1-003	experimental	promoter_overlap	0.954688970821741	0.3881730499023561	no hit	4
NC_000003.12:+:37399571	C3orf35-001	experimental	intergenic	0.9546963120289241	1.20504944737117	no hit	6
NC_000002.12:+:230886875	AC012507.3-002	experimental	intergenic	0.954703649318528	0.8222108848440669	no hit	7
NC_000013.11:+:30881646	LINC00545-001	experimental	transcript_overlap	0.9547109831193499	0.5932855122015771	no hit	4
NC_000007.14:-:66165010	RP5-1132H15.1-001	experimental	transcript_overlap	0.954718313056231	0.732429413613898	no hit	6
NC_000012.12:-:25958425	RASSF8-AS1-002	experimental	promoter_overlap	0.954725638961123	0.6521935828704399	no hit	4
NC_000002.12:-:36842538	RP11-288C18.1-001	experimental	transcript_overlap	0.9547329608493829	0.14701449762122698	no hit	4
NC_000017.11:-:30863026	CTD-2349P21.11-001	experimental	transcript_overlap	0.95474027896281	0.6904193875538921	no hit	5
NC_000010.11:+:43859410	LINC00840-001	experimental	intergenic	0.9547475931249079	0.5795776297916401	no hit	6
NC_000005.10:+:174819991	CTD-2532K18.2-001	experimental	transcript_overlap	0.9547549034348158	0.6000413157888239	no hit	6
NC_000008.11:+:30552345	CTD-2373N4.3-001	experimental	transcript_overlap	0.95476220985127	1.08460345398271	no hit	6
NC_000011.10:-:7465829	CTD-2516F10.2-007	experimental	transcript_overlap	0.954769512439113	0.41150879903768	no hit	4
NC_000011.10:-:119067637	RP11-110I1.13-001	experimental	promoter_overlap	0.9547768112086942	0.313517312540754	no hit	4
NC_000004.12:+:104556960	AC004063.1-001	experimental	transcript_overlap	0.95478410600709	0.322761728967432	no hit	5
NC_000001.11:-:70360436	RP11-180O5.2-001	experimental	transcript_overlap	0.954791397013966	0.497169963420445	no hit	5
NC_000015.10:+:89378103	[MIR9-3HG-010, MIR9-3HG-012]	experimental	intergenic	0.954798684183966	0.358270660124776	no hit	4
NC_000016.10:-:58383797	RP11-481J2.1-001	experimental	transcript_overlap	0.9548059676448509	0.8884527737102309	no hit	4
NC_000020.11:+:63422269	RP11-358D14.3-001	experimental	promoter_overlap	0.9548132475720529	1.21816966857373	no hit	6
NC_000021.9:-:44348294	AP001063.1-001	experimental	intergenic	0.9548205235638321	1.23742897892882	no hit	5
NC_000012.12:+:116661543	RP11-497G19.1-001	experimental	gene_nearby	0.9548277955917158	0.896760865145414	no hit	4
NC_000004.12:+:55546997	RP11-528I4.2-001	experimental	promoter_overlap	0.9548350637040329	1.07791317752901	no hit	5
NC_000017.11:-:45159423	AC002117.1-001	experimental	transcript_overlap	0.954842328170152	1.17505450833605	no hit	5
NC_000004.12:-:129771480	[RP11-519M16.1-002, RP11-519M16.1-001]	experimental	promoter_overlap	0.954849588714427	-0.16583325602958898	no hit	4
NC_000010.11:+:101236487	LBX1-AS1-006	experimental	intergenic	0.9548568452856	0.864712138682106	no hit	4
NC_000023.11:+:149947226	LINC00894-007	experimental	intergenic	0.9548640980088929	1.1738824924001898	no hit	6
NC_000019.10:+:2338763	SPPL2B-007	experimental	transcript_overlap	0.954871347650277	0.5940570466300339	no hit	6
NC_000017.11:-:5372178	RP11-420A6.2-001	experimental	transcript_overlap	0.9548785934486271	0.6783181292194911	no hit	4
NC_000010.11:+:100967688	RP11-108L7.14-001	experimental	intergenic	0.9548858354243129	0.6726252965478289	no hit	4
NC_000012.12:-:121802006	LINC01089-009	experimental	promoter_overlap	0.9548930739743828	0.911585680599382	no hit	5
NC_000001.11:+:110408970	LAMTOR5-AS1-003	experimental	intergenic	0.9549003087700659	0.6718532170491821	no hit	4
NC_000017.11:-:26999940	RP11-260A9.6-002	experimental	intergenic	0.954907539618741	0.7586897423328349	no hit	4
NC_000013.11:-:113165182	RP11-98F14.11-001	experimental	promoter_overlap	0.954914766527582	0.8412569312123922	no hit	4
NC_000006.12:+:114281847	RP3-399L15.3-003	experimental	transcript_overlap	0.954921989561865	0.47982529083324	no hit	6
NC_000019.10:+:1852146	CTB-31O20.6-001	experimental	transcript_overlap	0.954929208774146	1.03648074201452	no hit	5
NC_000003.12:+:50366206	CYB561D2-006	experimental	promoter_overlap	0.9549364240768391	0.589827295034417	no hit	5
NC_000012.12:+:23054237	RP11-114G22.1-010	experimental	transcript_overlap	0.9549436355544101	-0.475217303831996	no hit	5
NC_000005.10:-:43007685	CTD-2201E18.5-001	experimental	intergenic	0.954950843338739	0.974918289103142	no hit	5
NC_000002.12:-:47344987	[AC073283.4-003, AC073283.4-004, AC073283.4-001]	experimental	promoter_overlap	0.954958047365659	1.1780934929956002	no hit	7
NC_000016.10:-:54929171	[CRNDE-005, CRNDE-006]	experimental	intergenic	0.9549652475399479	0.613603551610032	no hit	4
NC_000017.11:-:77377250	RP11-936I5.1-001	experimental	transcript_overlap	0.954972443904722	0.666426468688834	no hit	4
NC_000003.12:+:18462881	[SATB1-AS1-023, SATB1-AS1-002]	experimental	intergenic	0.9549796364507741	0.313372469563204	no hit	5
NC_000005.10:-:180081541	RP11-39H3.2-001	experimental	intergenic	0.95498682531699	0.7924448190508191	no hit	5
NC_000013.11:+:71015100	LINC00348-001	experimental	intergenic	0.9549940102924409	0.42897133767815904	no hit	4
NC_000023.11:-:155351925	RP13-228J13.1-002	experimental	gene_nearby	0.95500119138518	0.7321638303153349	no hit	4
NC_000004.12:-:109414409	SEC24B-AS1-001	experimental	intergenic	0.9550083687059119	-0.0838088863523889	no hit	4
NC_000012.12:+:57803838	RP11-571M6.17-001	experimental	transcript_overlap	0.955015542174937	0.591510388891318	no hit	4
NC_000019.10:+:11987655	[CTD-2006C1.2-009, CTD-2006C1.2-006, CTD-2006C1.2-003, CTD-2006C1.2-002, CTD-2006C1.2-004, CTD-2006C1.2-001]	experimental	multi-targeting	0.955022711797418	0.521760538870044	no hit	4
NC_000006.12:-:30304117	HCG18-011	experimental	transcript_overlap	0.95502987854717	0.37116580474035693	no hit	4
NC_000021.9:+:44517641	[TSPEAR-AS2-002, TSPEAR-AS2-003]	experimental	transcript_overlap	0.955037042362601	1.26003096955467	no hit	6
NC_000001.11:+:235839483	LYST-AS1-001	experimental	transcript_overlap	0.9550442023296009	0.410496792800927	no hit	6
NC_000012.12:-:8915196	RP11-259O18.5-001	experimental	promoter_overlap	0.955051358471244	-0.50157529584676	no hit	4
NC_000002.12:-:65640176	AC007389.3-001	experimental	transcript_overlap	0.9550585109441109	-0.353147233390549	no hit	5
NC_000018.10:+:77421619	RP11-176N18.2-001	experimental	intergenic	0.9550656595431879	0.458394593617312	no hit	4
NC_000005.10:+:180441758	CTC-573N18.1-001	experimental	intergenic	0.9550728044256501	0.739949744506125	no hit	6
NC_000019.10:-:57351997	CTC-444N24.13-001	experimental	promoter_overlap	0.955079945798033	0.8863517780991529	no hit	4
NC_000008.11:+:95268834	C8orf37-AS1-002	experimental	promoter_overlap	0.9550870838201531	0.513203116875038	no hit	6
NC_000001.11:-:200316347	RP11-532L16.3-001	experimental	transcript_overlap	0.9550942179788421	0.641543443453556	no hit	4
NC_000011.10:+:45355487	[RP11-430H10.1-001, RP11-430H10.1-003, RP11-430H10.1-002]	experimental	intergenic	0.9551013486241942	1.44256531568615	no hit	7
NC_000018.10:-:9136490	NDUFV2-AS1-004	experimental	promoter_overlap	0.9551084755799679	1.26523928533434	no hit	8
NC_000023.11:+:37906062	AL121578.2-001	experimental	transcript_overlap	0.955115598794951	1.13574747005411	no hit	7
NC_000004.12:-:171564266	RP11-97E7.1-001	experimental	intergenic	0.9551227184391479	0.5621478538154859	no hit	6
NC_000003.12:+:168928169	RP11-368I23.4-001	experimental	promoter_overlap	0.95512983455373	0.595981250064025	no hit	4
NC_000006.12:+:52577395	[TRAM2-AS1-004, TRAM2-AS1-001]	experimental	multi-targeting	0.955136947420357	0.358326072495364	no hit	5
NC_000021.9:-:32197884	LINC00159-001	experimental	intergenic	0.95514405702788	0.4490975925258189	no hit	5
NC_000020.11:+:32509958	RP5-1184F4.7-001	experimental	transcript_overlap	0.955151163395486	0.524505804047106	no hit	6
NC_000002.12:+:38076281	CYP1B1-AS1-032	experimental	promoter_overlap	0.9551582660794901	0.644008812431486	no hit	4
NC_000011.10:-:125266861	RP11-687M24.8-001	experimental	transcript_overlap	0.9551653649250931	1.31727652196324	no hit	7
NC_000016.10:-:56466161	RP11-413H22.3-001	experimental	transcript_overlap	0.9551724599663821	0.919350576450786	no hit	5
NC_000021.9:+:33969519	LINC00649-017	experimental	promoter_overlap	0.955179551351646	0.846974859636409	no hit	6
NC_000018.10:-:39924839	RP11-636O21.1-001	experimental	transcript_overlap	0.9551866390427328	0.615262155774901	no hit	4
NC_000005.10:+:179657761	RP11-1379J22.5-003	experimental	intergenic	0.9551937232916379	0.509036694955542	no hit	4
NC_000005.10:+:91380405	[ARRDC3-AS1-002, ARRDC3-AS1-001, ARRDC3-AS1-003]	experimental	promoter_overlap	0.955200803761511	0.9321678191790072	no hit	5
NC_000002.12:+:158127957	UPP2-IT1-001	experimental	transcript_overlap	0.955207880462977	1.05386152773601	no hit	5
NC_000013.11:+:92446470	RP11-165N12.2-001	experimental	transcript_overlap	0.955214953616283	0.165271037377919	no hit	4
NC_000003.12:+:59064846	CTD-2185K10.1-001	experimental	intergenic	0.9552220231012759	-0.0472558585602827	no hit	4
NC_000008.11:+:102935995	AZIN1-AS1-013	experimental	intergenic	0.9552290887843391	0.18019429015695695	no hit	7
NC_000002.12:-:110434728	RP13-1039J1.2-002	experimental	transcript_overlap	0.9552361509766171	0.4482664514419051	no hit	4
NC_000001.11:-:149706	RP11-34P13.13-004	experimental	intergenic	0.955243209447071	0.669393005438792	no hit	5
NC_000011.10:+:288129	RP11-326C3.2-001	experimental	gene_nearby	0.9552502643421079	0.462882654530137	no hit	4
NC_000022.11:+:33922071	LL22NC03-32F9.1-001	experimental	promoter_overlap	0.9552573155779	0.4130544561379	no hit	4
NC_000007.14:+:16471184	GS1-166A23.1-001	experimental	transcript_overlap	0.955264363315101	0.923583802984728	no hit	6
NC_000008.11:+:12115782	FAM66D-001	experimental	transcript_overlap	0.9552714073145959	0.764474010264516	no hit	5
NC_000018.10:-:9115876	RP11-143J12.3-001	experimental	transcript_overlap	0.9552784478189491	0.43327714158495	no hit	4
NC_000003.12:-:9398578	THUMPD3-AS1-015	experimental	promoter_overlap	0.9552854846138109	0.922844138636715	no hit	4
NC_000015.10:-:41827935	RP11-23P13.4-002	experimental	promoter_overlap	0.9552925177302042	0.438338325411255	no hit	4
NC_000002.12:+:144519410	ZEB2-AS1-011	experimental	promoter_overlap	0.955299547407629	0.646614164969754	no hit	4
NC_000009.12:-:72874134	LINC01474-001	experimental	intergenic	0.9553065733996451	0.0945393689007772	no hit	4
NC_000006.12:+:99424918	RP11-98I9.4-001	experimental	promoter_overlap	0.955313595644353	0.375626030346354	no hit	4
NC_000011.10:-:58059962	RP11-659P15.1-001	experimental	transcript_overlap	0.9553206141195559	0.8931985191628701	no hit	6
NC_000002.12:+:178413975	[AC009948.5-003, AC009948.5-006, AC009948.5-001, AC009948.5-002, AC009948.5-005, AC009948.5-007]	experimental	multi-targeting	0.955327629213381	0.557830978622753	no hit	4
NC_000007.14:+:157513328	AC006372.6-001	experimental	intergenic	0.9553346410951451	0.41848047107885294	no hit	5
NC_000007.14:-:144355400	OR2A1-AS1-009	experimental	promoter_overlap	0.955341649333412	-0.0838753216379884	no hit	4
NC_000009.12:-:38545371	FAM95C-002	experimental	transcript_overlap	0.955348653834956	1.0645425418419798	no hit	6
NC_000006.12:+:26523450	HCG11-001	experimental	gene_nearby	0.95535565472534	0.16911351016826404	no hit	4
NC_000014.9:-:71311358	RP1-261D10.2-002	experimental	intergenic	0.955362652079754	1.10020943593414	no hit	6
NC_000022.11:+:23543626	PCAT14-003	experimental	intergenic	0.955369645753549	-0.25475350400073604	no hit	4
NC_000002.12:+:111195963	AC108463.1-001	experimental	transcript_overlap	0.955376635879478	0.603885496083831	no hit	7
NC_000002.12:-:172512375	AC093818.1-003	experimental	intergenic	0.955383622346999	0.268979707428368	no hit	4
NC_000005.10:-:142318321	SPRY4-IT1-001	experimental	transcript_overlap	0.955390605080818	-0.0240015060952252	no hit	6
NC_000016.10:+:1997654	AC005606.15-001	experimental	transcript_overlap	0.955397584126011	0.135350333748924	no hit	4
NC_000013.11:+:98577254	STK24-AS1-001	experimental	promoter_overlap	0.9554045594529059	0.588614421501154	no hit	6
NC_000001.11:+:85467295	RP11-131L23.2-001	experimental	transcript_overlap	0.955411531305181	0.273301137732286	no hit	5
NC_000009.12:+:129490821	[LINC00963-021, LINC00963-017]	experimental	intergenic	0.955418499442838	0.876963804956777	no hit	5
NC_000010.11:-:95907902	[ENTPD1-AS1-006, ENTPD1-AS1-005, ENTPD1-AS1-007, ENTPD1-AS1-008]	experimental	transcript_overlap	0.955425464305768	0.910730583005728	no hit	5
NC_000001.11:+:45303875	LINC01144-001	experimental	transcript_overlap	0.955432425851317	0.762907984130142	no hit	4
NC_000017.11:+:40524846	RP5-1028K7.2-002	experimental	intergenic	0.955439383768185	0.4947123690639579	no hit	4
NC_000006.12:-:71420828	LINC00472-004	experimental	transcript_overlap	0.955446338202679	1.06353608447454	no hit	8
NC_000001.11:+:182615234	RP11-317P15.4-001	experimental	intergenic	0.9554532894145559	0.729048655544388	no hit	7
NC_000005.10:+:112897313	CTC-487M23.7-001	experimental	transcript_overlap	0.9554602369130899	-0.6937895777013721	no hit	4
NC_000007.14:-:150341628	RARRES2-001	mRNA	protein_coding	0.955467180873687	0.879973343113505	no hit	7
NC_000003.12:+:153484495	C3orf79-001	experimental	transcript_overlap	0.955474121322871	0.699229678642728	no hit	4
NC_000015.10:-:35974768	RP11-184D12.1-001	experimental	intergenic	0.9554810580694001	0.79325329716247	no hit	4
NC_000023.11:+:48939987	LL0XNC01-36H8.1-001	experimental	transcript_overlap	0.955487991420241	1.35213132272457	no hit	6
NC_000004.12:-:86013764	RP13-514E23.1-001	experimental	intergenic	0.955494921070822	1.07022661839399	no hit	6
NC_000007.14:-:43113930	AC005537.2-005	experimental	promoter_overlap	0.955501847352989	0.6301061886210411	no hit	4
NC_000001.11:-:230595582	RP11-543E8.1-001	experimental	intergenic	0.955508770046611	0.100229584421289	no hit	4
NC_000001.11:-:88571001	PKN2-AS1-002	experimental	intergenic	0.95551568973437	-0.33611909533188106	no hit	4
NC_000017.11:-:47636549	RP11-580I16.2-004	experimental	transcript_overlap	0.9555226060163242	-0.360288151006484	no hit	4
NC_000003.12:-:156673593	TIPARP-AS1-002	experimental	promoter_overlap	0.9555295189665041	-0.5191200097443001	no hit	4
NC_000015.10:+:53911166	RP11-643A5.3-001	experimental	intergenic	0.95553642856225	0.0641656211473845	no hit	4
NC_000007.14:-:134432419	[RP11-38M8.1-001, RP11-38M8.1-003, RP11-38M8.1-002]	experimental	intergenic	0.955543334543097	0.3570216790600429	no hit	5
NC_000006.12:-:136993233	NHEG1-002	experimental	intergenic	0.9555502372952	0.240011368459014	no hit	4
NC_000012.12:+:78396606	RP11-754N21.1-001	experimental	transcript_overlap	0.955557136398335	0.6871586337788421	no hit	4
NC_000008.11:-:37406723	RP11-527N22.2-001	experimental	intergenic	0.9555640319630941	0.44842252208626	no hit	4
NC_000018.10:-:76805394	RP11-162A12.4-001	experimental	transcript_overlap	0.955570923889135	1.0213536623728	no hit	5
NC_000008.11:+:52722400	CTD-3214K23.1-001	experimental	transcript_overlap	0.9555778123938471	0.272976246532308	no hit	4
